Customer ID,Gender,Age,Married,Number of Dependents,City,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Revenue,Customer Status,Churn Reason
7330-WZLNC,Female,25,No,0,Red Bluff,40.186772,-122.388361,0,5,Offer E,Yes,Yes,Yes,Fiber Optic,51.0,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Bank Withdrawal,90.8,455.5,0.0,0,462.95,Churned,Competitor offered more data
7359-SSBJK,Female,80,No,0,Whittier,33.960891,-118.032222,0,64,Offer B,Yes,No,Yes,DSL,24.0,Yes,Yes,Yes,No,No,Yes,Two Year,Credit Card,70.2,4481.0,0.0,0,6344.68,Churned,Lack of affordable download/upload speed
7377-DMMRI,Male,35,No,0,Exeter,36.301689,-119.018233,0,2,Offer E,Yes,No,Yes,DSL,11.0,Yes,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,47.8,92.45,0.0,0,119.91,Churned,Attitude of support person
7394-FKDNK,Female,62,Yes,0,San Diego,32.886925,-117.152162,3,9,Offer E,Yes,No,Yes,Fiber Optic,18.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,89.45,853.1,0.0,0,1091.69,Churned,Competitor made better offer
7459-RRWQZ,Female,51,No,0,San Diego,32.957195,-117.202542,0,15,Offer D,Yes,Yes,Yes,DSL,26.0,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,64.65,994.55,0.0,0,1708.1,Churned,Competitor made better offer
7481-ATQQS,Female,76,No,0,Boulder Creek,37.171727,-122.142961,0,49,Offer B,Yes,Yes,Yes,Fiber Optic,15.0,No,No,No,Yes,No,Yes,Month-to-Month,Credit Card,90.85,4515.85,0.0,0,6714.97,Churned,Attitude of support person
7486-KSRVI,Male,56,No,0,Folsom,38.672638,-121.147403,0,43,Offer B,Yes,Yes,Yes,Fiber Optic,23.0,No,No,Yes,Yes,Yes,No,One Year,Bank Withdrawal,100.0,4211.55,0.0,140,6044.46,Churned,Product dissatisfaction
7488-MXJIV,Female,63,No,0,Armona,36.315979,-119.710852,0,4,Offer E,Yes,Yes,Yes,Fiber Optic,20.0,No,No,Yes,No,No,No,Month-to-Month,Bank Withdrawal,85.65,321.65,0.0,10,504.93,Churned,Competitor had better devices
7495-OOKFY,Female,74,Yes,1,Los Angeles,34.044271,-118.185237,1,8,Offer E,Yes,Yes,Yes,Fiber Optic,17.0,No,Yes,No,No,No,Yes,Month-to-Month,Credit Card,80.65,633.3,0.0,0,1024.1,Churned,Competitor made better offer
7503-QQRVF,Male,74,Yes,0,San Jose,37.375156,-121.795867,1,16,Offer D,Yes,No,Yes,Fiber Optic,8.0,No,Yes,No,No,No,Yes,Month-to-Month,Credit Card,74.3,1178.25,0.0,0,1596.17,Churned,Competitor had better devices
7508-MYBOG,Male,20,Yes,0,Patterson,37.410236,-121.320337,1,14,Offer D,Yes,Yes,Yes,Fiber Optic,42.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,86.1,1235.55,0.0,0,1337.19,Churned,Competitor had better devices
7517-SAWMO,Female,31,Yes,0,Granada Hills,34.291273,-118.505104,1,19,Offer D,Yes,No,Yes,Fiber Optic,22.0,Yes,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,73.2,1441.1,0.0,0,1930.35,Churned,Attitude of support person
7526-BEZQB,Male,39,No,0,Lawndale,33.88856,-118.351813,0,12,Offer D,Yes,Yes,Yes,Cable,25.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,96.05,1148.1,0.0,0,1684.62,Churned,Attitude of support person
7534-BFESC,Male,69,No,0,San Diego,32.85723,-117.209774,0,24,Offer C,Yes,Yes,Yes,Fiber Optic,15.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,76.1,1712.7,0.0,0,2453.58,Churned,Competitor made better offer
7538-GWHML,Female,52,No,0,Lemon Cove,36.462671,-118.997291,0,2,Offer E,Yes,No,Yes,Fiber Optic,27.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.65,145.15,0.0,0,160.43,Churned,Competitor made better offer
7547-EKNFS,Male,37,Yes,0,Caspar,39.361283,-123.784599,1,42,Offer B,Yes,Yes,Yes,Fiber Optic,29.0,No,Yes,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,95.25,3959.35,27.3,0,4698.97,Churned,Attitude of service provider
7548-SEPYI,Female,62,No,0,Temecula,33.507255,-117.029473,0,5,Offer E,Yes,No,Yes,Fiber Optic,10.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,96.25,512.45,0.0,0,673.05,Churned,Competitor made better offer
7549-MYGPK,Female,48,Yes,0,Mountain View,37.380662,-122.086022,3,63,Offer B,Yes,Yes,Yes,Fiber Optic,16.0,Yes,Yes,Yes,No,No,No,Month-to-Month,Bank Withdrawal,100.55,6215.35,0.0,0,6781.09,Churned,Price too high
7551-DACSP,Male,49,Yes,1,Hat Creek,40.789799,-121.474529,1,6,Offer E,Yes,No,Yes,DSL,19.0,No,Yes,No,No,No,Yes,Month-to-Month,Mailed Check,55.3,324.25,0.0,0,335.41,Churned,Competitor made better offer
7563-BIUPC,Male,30,No,0,San Diego,32.85723,-117.209774,0,5,Offer E,Yes,No,Yes,Fiber Optic,52.0,No,No,Yes,No,No,No,Month-to-Month,Bank Withdrawal,80.6,415.55,36.44,40,448.01,Churned,Competitor made better offer
7579-OOPEC,Female,75,Yes,0,Pala,33.384345,-117.072619,1,2,Offer E,Yes,No,Yes,DSL,20.0,No,Yes,No,No,No,Yes,Month-to-Month,Credit Card,50.15,115.1,0.0,0,128.82,Churned,Competitor had better devices
7587-RZNME,Male,23,No,0,Valencia,34.43987,-118.644609,0,3,Offer E,Yes,No,Yes,DSL,41.0,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,43.3,123.65,0.0,0,270.17,Churned,Lack of affordable download/upload speed
7593-JNWRU,Male,61,Yes,1,Fremont,37.505768,-121.962472,5,6,Offer E,Yes,No,Yes,DSL,21.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,44.6,260.8,0.0,0,556.0,Churned,Extra data charges
7594-RQHXR,Female,20,No,0,Covina,34.097345,-117.906736,0,1,Offer E,Yes,No,Yes,Fiber Optic,52.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,79.6,79.6,0.0,0,101.32,Churned,Deceased
7598-UAASY,Male,19,Yes,0,Marshall,38.129308,-122.834815,1,2,Offer E,Yes,No,Yes,Fiber Optic,51.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,76.4,151.8,0.0,0,192.8,Churned,Competitor had better devices
7603-USHJS,Male,27,No,1,San Gabriel,34.114772,-118.089431,0,12,Offer D,Yes,Yes,Yes,Fiber Optic,59.0,No,No,No,No,Yes,Yes,Month-to-Month,Credit Card,73.75,871.4,0.0,0,1050.92,Churned,Attitude of support person
7619-ODSGN,Male,63,Yes,2,Foothill Ranch,33.698728,-117.67768,1,24,Offer C,Yes,Yes,Yes,DSL,18.0,Yes,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,54.75,1338.15,0.0,0,1752.63,Churned,Attitude of support person
7657-DYEPJ,Male,73,No,0,Los Angeles,34.066303,-118.435479,0,38,Offer C,Yes,No,Yes,Cable,30.0,No,Yes,Yes,No,No,Yes,One Year,Credit Card,70.15,2497.35,0.0,0,2715.85,Churned,Lack of affordable download/upload speed
7694-VLBWQ,Male,61,Yes,0,Coronado,32.68674,-117.186612,4,67,Offer A,Yes,Yes,Yes,Fiber Optic,3.0,No,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,104.1,7040.85,0.0,0,7588.91,Churned,Product dissatisfaction
7703-ZEKEF,Male,47,No,0,Heber,32.730583,-115.501083,0,23,Offer D,Yes,Yes,Yes,Fiber Optic,24.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,81.0,1917.1,0.0,0,2347.2,Churned,Competitor offered more data
7716-YTYHG,Female,41,Yes,0,Oxnard,34.223244,-119.18012,1,48,Offer B,Yes,Yes,Yes,Fiber Optic,30.0,No,No,No,Yes,Yes,Yes,One Year,Mailed Check,82.05,4029.95,0.0,0,5179.55,Churned,Competitor offered higher download speeds
7743-EXURX,Male,47,Yes,1,Glendale,34.195386,-118.238508,1,8,Offer E,Yes,No,Yes,DSL,20.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,51.05,415.05,0.0,0,445.85,Churned,Product dissatisfaction
7783-YKGDV,Female,49,No,0,March Air Reserve Base,33.888323,-117.277533,0,12,Offer D,Yes,Yes,Yes,Fiber Optic,14.0,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,99.7,1238.45,0.0,0,1431.29,Churned,Lack of affordable download/upload speed
7825-GKXMW,Female,41,No,0,San Diego,32.898613,-117.202937,0,1,Offer E,Yes,No,Yes,DSL,18.0,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,-9.0,45.8,0.0,10,77.91,Churned,Competitor made better offer
7851-WZEKY,Female,32,No,0,Stockton,38.029729,-121.387999,0,2,Offer E,Yes,Yes,Yes,Fiber Optic,25.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.15,196.9,0.0,0,273.92,Churned,Competitor made better offer
7854-EDSSA,Male,46,No,0,Santa Rosa,38.526941,-122.709096,0,22,Offer D,Yes,Yes,Yes,Cable,17.0,Yes,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,59.0,1254.7,0.0,0,2342.16,Churned,Poor expertise of online support
7881-INRLC,Male,34,No,0,San Mateo,37.538309,-122.305109,0,45,Offer B,Yes,Yes,Yes,Fiber Optic,3.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,100.85,4740.0,0.0,0,5375.4,Churned,Competitor offered more data
7892-POOKP,Female,23,Yes,3,Los Angeles,34.062125,-118.315709,0,28,Offer C,Yes,Yes,Yes,Fiber Optic,47.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,104.8,3046.05,0.0,0,3182.97,Churned,Moved
7908-QCBCA,Female,47,Yes,0,Atwater,37.321233,-120.656354,1,1,Offer E,Yes,No,Yes,Fiber Optic,12.0,No,No,No,No,No,No,Month-to-Month,Mailed Check,69.4,69.4,0.0,10,112.86,Churned,Competitor had better devices
7912-SYRQT,Female,35,No,0,Los Angeles,34.11572,-118.192754,0,7,Offer E,Yes,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.1,552.95,0.0,0,685.88,Churned,Competitor offered more data
7927-AUXBZ,Female,45,No,0,Sun City,33.707483,-117.200006,0,30,Offer C,Yes,No,Yes,Fiber Optic,8.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,85.15,2555.9,0.0,0,2836.1,Churned,Attitude of support person
7938-OUHIO,Male,28,No,0,Mill Valley,37.901371,-122.572024,0,3,Offer E,Yes,No,Yes,Fiber Optic,73.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,98.7,293.65,0.0,0,391.93,Churned,Attitude of service provider
7943-RQCHR,Female,34,No,0,Davis,38.508735,-121.678813,0,9,Offer E,Yes,Yes,Yes,Fiber Optic,26.0,No,No,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,94.75,889.9,0.0,30,1010.53,Churned,Competitor offered more data
7957-RYHQD,Female,65,No,0,Bellflower,33.887676,-118.127289,0,40,Offer B,Yes,No,Yes,Fiber Optic,4.0,Yes,Yes,No,No,No,Yes,Month-to-Month,Credit Card,79.2,3233.85,0.0,0,5028.25,Churned,Price too high
7963-GQRMY,Female,19,Yes,0,Los Angeles,34.076259,-118.310715,1,3,Offer E,Yes,No,Yes,DSL,51.0,No,No,No,No,Yes,Yes,Month-to-Month,Credit Card,44.3,134.5,0.0,0,267.88,Churned,Extra data charges
8000-REIQB,Female,73,No,0,San Diego,32.825086,-117.199424,0,1,Offer E,Yes,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,69.95,69.95,0.0,10,102.45,Churned,Competitor made better offer
8017-LXHFA,Female,77,No,0,San Diego,32.957195,-117.202542,0,23,Offer D,Yes,No,Yes,Fiber Optic,23.0,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,94.75,2293.6,0.0,0,3010.51,Churned,Competitor made better offer
8019-ENHXU,Male,50,Yes,0,Oakland,37.776523,-122.219268,1,42,Offer B,Yes,Yes,Yes,Fiber Optic,9.0,No,Yes,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,99.45,4138.05,30.46,140,5702.89,Churned,Network reliability
8051-HJRLT,Female,72,No,0,Wrightwood,34.358321,-117.618263,0,1,Offer E,Yes,No,Yes,Fiber Optic,13.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.55,70.55,0.0,0,88.75,Churned,Attitude of service provider
8058-JMEQO,Female,76,No,0,San Diego,32.898613,-117.202937,0,9,Offer E,Yes,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,84.45,762.5,0.0,0,878.69,Churned,Competitor made better offer
8079-XRJRS,Male,39,Yes,0,Pleasant Grove,38.833554,-121.498102,5,65,Offer B,Yes,Yes,Yes,Fiber Optic,16.0,Yes,Yes,No,No,No,Yes,One Year,Bank Withdrawal,89.75,5769.6,18.72,0,8957.33,Churned,Network reliability
8080-DDEMJ,Male,71,No,0,Glendale,34.136306,-118.26036,0,1,Offer E,Yes,No,Yes,Cable,14.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,45.1,45.1,0.0,0,60.38,Churned,Attitude of support person
8098-LLAZX,Female,74,No,0,San Diego,32.85723,-117.209774,0,4,Offer E,Yes,Yes,Yes,Fiber Optic,2.0,No,No,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,95.45,396.1,0.0,0,522.54,Churned,Competitor made better offer
8111-RKSPX,Male,20,No,0,Santa Rosa,38.460517,-122.790335,0,4,Offer E,Yes,Yes,Yes,Fiber Optic,71.0,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,72.2,305.55,0.0,0,425.47,Churned,Service dissatisfaction
8149-RSOUN,Female,49,No,0,Dorris,41.949216,-122.050062,0,1,Offer E,Yes,Yes,Yes,Fiber Optic,12.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,93.85,93.85,0.0,0,110.0,Churned,Competitor offered more data
8182-BJDSI,Female,56,No,0,Santa Ana,33.766004,-117.786763,0,28,Offer C,Yes,Yes,Yes,Fiber Optic,30.0,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,89.95,2625.55,0.0,0,3473.39,Churned,Attitude of service provider
8225-BTJAU,Male,75,No,0,Stinson Beach,37.921137,-122.657562,0,10,Offer D,Yes,No,Yes,Fiber Optic,18.0,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,79.25,793.55,0.0,0,868.65,Churned,Competitor had better devices
8229-TNIQA,Female,36,No,0,Pasadena,34.13946,-118.166649,0,4,Offer E,Yes,No,Yes,Cable,20.0,No,No,No,No,No,Yes,Month-to-Month,Credit Card,45.3,196.95,0.0,0,356.55,Churned,Don't know
8257-RZAHR,Female,51,Yes,0,San Jose,37.42765,-121.945416,1,14,Offer D,Yes,Yes,Yes,DSL,30.0,Yes,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,64.7,941.0,0.0,0,1226.6,Churned,Competitor offered more data
8276-MQBYC,Male,70,No,0,Los Angeles,34.099869,-118.326843,0,51,Offer B,Yes,Yes,Yes,Fiber Optic,11.0,No,No,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,97.8,4913.3,0.0,0,5907.29,Churned,Long distance charges
8280-MQRQN,Female,39,No,0,Arnold,38.32153,-120.236358,0,1,Offer E,Yes,No,Yes,Cable,17.0,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,50.45,50.45,0.0,0,74.15,Churned,Network reliability
8292-TYSPY,Male,55,No,0,Los Angeles,34.072945,-118.37267,0,19,Offer D,Yes,No,Yes,Cable,23.0,No,No,No,No,No,No,Month-to-Month,Credit Card,55.0,1046.5,0.0,30,1158.2,Churned,Competitor offered more data
8357-EQXFO,Female,46,No,0,Union City,37.59485,-122.051521,0,7,Offer E,Yes,No,Yes,Fiber Optic,15.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.35,660.9,34.29,0,965.13,Churned,Competitor made better offer
8364-TRMMK,Female,51,No,0,San Jose,37.424655,-121.74841,0,3,Offer E,Yes,Yes,Yes,Cable,3.0,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,50.65,151.3,0.0,0,218.98,Churned,Lack of self-service on Website
8374-XGEJJ,Male,68,Yes,0,Temecula,33.475493,-117.219551,8,43,Offer B,Yes,Yes,Yes,Fiber Optic,20.0,No,Yes,Yes,Yes,No,No,Month-to-Month,Bank Withdrawal,101.0,4388.4,0.0,150,5882.15,Churned,Product dissatisfaction
8375-DKEBR,Female,72,No,0,Hermosa Beach,33.86532,-118.396336,0,1,Offer E,Yes,No,Yes,Fiber Optic,15.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.6,69.6,0.0,0,104.11,Churned,Competitor had better devices
8397-MVTAZ,Male,22,Yes,0,Sun City,33.69887,-117.25071,2,34,Offer C,Yes,Yes,Yes,Fiber Optic,52.0,No,No,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,100.05,3480.0,0.0,20,4285.06,Churned,Poor expertise of online support
8429-XIBUM,Male,44,No,0,Oakland,37.84551,-122.235181,0,22,Offer D,Yes,Yes,Yes,Fiber Optic,19.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,101.35,2317.1,0.0,0,2544.36,Churned,Extra data charges
8436-BJUMM,Male,62,Yes,0,Albany,37.890274,-122.295192,1,26,Offer C,Yes,Yes,Yes,Cable,26.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,83.75,2070.6,0.0,0,3004.0,Churned,Competitor offered higher download speeds
8481-YYXWG,Female,30,No,0,Hume,36.807595,-118.901544,0,5,Offer E,Yes,No,Yes,Fiber Optic,69.0,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,89.35,461.7,0.0,0,512.25,Churned,Network reliability
8496-EJAUI,Male,47,No,0,Tujunga,34.296574,-118.244839,0,19,Offer D,Yes,No,Yes,Fiber Optic,14.0,No,Yes,No,No,No,No,Month-to-Month,Credit Card,73.85,1424.5,0.0,130,1588.51,Churned,Attitude of support person
8510-AWCXC,Female,69,No,0,Novato,38.135897,-122.563683,0,13,Offer D,Yes,Yes,Yes,Fiber Optic,28.0,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,100.8,1308.1,0.0,0,1401.96,Churned,Attitude of support person
8519-QJGJD,Female,42,No,0,Twain,40.022184,-121.062384,0,14,Offer D,Yes,No,Yes,Cable,20.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.35,1025.95,0.0,0,1288.31,Churned,Attitude of service provider
8559-CIZFV,Male,34,Yes,0,Annapolis,38.731055,-123.316553,1,21,Offer D,Yes,Yes,Yes,Cable,14.0,Yes,Yes,Yes,No,No,No,One Year,Mailed Check,77.5,1625.0,18.39,80,2055.58,Churned,Don't know
8563-IIOXK,Male,24,Yes,0,Duarte,34.145695,-117.95982,4,7,Offer E,Yes,No,Yes,DSL,85.0,Yes,No,No,No,Yes,Yes,One Year,Bank Withdrawal,49.75,331.3,0.0,0,584.28,Churned,Competitor offered higher download speeds
8593-WHYHV,Male,46,No,0,Los Angeles,33.958149,-118.308441,0,3,Offer E,Yes,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,85.3,264.8,0.0,0,307.64,Churned,Don't know
8601-QACRS,Female,54,No,0,Fallbrook,33.362575,-117.299644,0,5,Offer E,Yes,Yes,Yes,Cable,2.0,No,No,No,No,No,No,Month-to-Month,Mailed Check,50.6,249.95,0.0,20,455.45,Churned,Competitor made better offer
8603-IJWDN,Male,41,No,0,Pinole,37.996462,-122.293716,0,1,Offer E,Yes,Yes,Yes,Fiber Optic,18.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,86.6,86.6,0.0,0,92.03,Churned,Competitor offered higher download speeds
8623-TMRBY,Male,80,Yes,0,Chula Vista,32.605012,-116.97595,2,51,Offer B,Yes,Yes,Yes,Cable,22.0,No,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,84.2,4146.05,0.0,0,6368.63,Churned,Competitor offered more data
8624-GIOUT,Female,40,No,0,Seeley,32.790282,-115.689559,0,49,Offer B,Yes,Yes,Yes,DSL,30.0,Yes,Yes,No,No,No,Yes,Month-to-Month,Credit Card,59.75,2934.3,0.0,0,4691.93,Churned,Don't know
8625-AZYZY,Male,51,Yes,0,Anza,33.527605,-116.666551,2,24,Offer C,Yes,Yes,Yes,Fiber Optic,15.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,104.65,2542.45,0.0,0,2614.45,Churned,Competitor made better offer
8634-CILSZ,Male,52,No,0,San Diego,32.787836,-117.232376,0,69,Offer A,Yes,Yes,Yes,Fiber Optic,3.0,No,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,104.7,7220.35,0.0,0,8630.71,Churned,Competitor made better offer
8644-XLFBW,Male,65,No,0,Lake Elsinore,33.705836,-117.318204,0,1,Offer E,Yes,No,Yes,Fiber Optic,12.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,71.65,71.65,0.0,0,100.11,Churned,Competitor offered more data
8696-JKZNU,Female,78,No,0,Anderson,40.448632,-122.306657,0,37,Offer C,Yes,Yes,Yes,Fiber Optic,17.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,76.25,2841.55,0.0,0,3838.7,Churned,Don't know
8740-CRYFY,Male,62,No,0,Sacramento,38.475465,-121.443625,0,1,Offer E,Yes,No,Yes,Fiber Optic,22.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,78.95,78.95,0.0,0,102.91,Churned,Competitor offered higher download speeds
8749-JMNKX,Male,80,Yes,0,Montebello,34.015217,-118.109962,1,51,Offer B,Yes,Yes,Yes,Fiber Optic,30.0,Yes,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,93.8,4750.95,0.0,0,5880.09,Churned,Limited range of services
8775-LHDJH,Female,77,Yes,0,San Jose,37.270938,-121.851046,1,1,Offer E,Yes,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,90.6,90.6,0.0,0,103.62,Churned,Don't know
8802-UNOJF,Male,65,No,0,Philo,39.094102,-123.500853,0,12,Offer D,Yes,No,Yes,Cable,7.0,No,Yes,No,No,No,No,Month-to-Month,Credit Card,83.8,1029.75,44.58,80,1408.73,Churned,Competitor had better devices
8806-EAGWC,Male,25,No,0,Old Station,40.656287,-121.428965,0,3,Offer E,Yes,No,Yes,DSL,51.0,No,No,Yes,No,Yes,Yes,Month-to-Month,Credit Card,55.15,159.15,0.0,0,227.46,Churned,Network reliability
8818-XYFCQ,Male,39,Yes,0,Walnut Creek,37.916648,-122.008483,1,32,Offer C,Yes,Yes,Yes,Fiber Optic,26.0,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Credit Card,-8.0,3204.65,35.82,110,4353.07,Churned,Competitor made better offer
8824-RWFXJ,Male,21,Yes,0,Santa Cruz,36.974575,-121.991149,1,3,Offer E,Yes,No,Yes,Cable,52.0,No,Yes,No,No,Yes,Yes,Month-to-Month,Mailed Check,56.15,168.15,0.0,0,256.02,Churned,Competitor had better devices
8835-VSDSE,Female,28,Yes,0,San Diego,32.961064,-117.134917,1,2,Offer E,Yes,No,Yes,Cable,27.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.7,141.45,0.0,0,160.97,Churned,Competitor made better offer
8844-TONUD,Male,54,Yes,0,Acampo,38.200231,-121.235034,4,13,Offer D,Yes,No,Yes,Fiber Optic,11.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Mailed Check,96.65,1162.85,0.0,0,1755.65,Churned,Competitor had better devices
8868-WOZGU,Male,33,No,0,Porterville,36.008958,-118.891593,0,28,Offer C,Yes,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,105.7,2979.5,0.0,80,3912.94,Churned,Service dissatisfaction
8878-HMWBV,Male,47,No,0,Nice,39.12334,-122.838198,0,3,Offer E,Yes,No,Yes,DSL,29.0,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,49.15,169.05,0.0,10,301.42,Churned,Competitor had better devices
8938-UMKPI,Female,42,No,0,Corona,33.819385,-117.600213,0,47,Offer B,Yes,Yes,Yes,Fiber Optic,25.0,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,106.4,5127.95,0.0,0,6818.54,Churned,Competitor had better devices
8943-URTMR,Female,56,No,0,Lawndale,33.88856,-118.351813,0,2,Offer E,Yes,No,Yes,Fiber Optic,21.0,No,No,Yes,No,No,Yes,Month-to-Month,Mailed Check,79.65,152.7,0.0,0,210.78,Churned,Lack of affordable download/upload speed
8945-GRKHX,Female,41,No,0,Santa Barbara,34.437945,-119.77191,0,1,Offer E,Yes,No,Yes,Fiber Optic,10.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,78.65,78.65,0.0,0,124.74,Churned,Competitor had better devices
8945-MUQUF,Male,22,No,0,Fallbrook,33.362575,-117.299644,0,51,Offer B,Yes,Yes,Yes,Fiber Optic,58.0,Yes,Yes,Yes,No,Yes,Yes,One Year,Bank Withdrawal,94.8,4837.6,0.0,0,7120.87,Churned,Competitor made better offer
8949-JTMAY,Female,49,No,0,Mc Kittrick,35.38381,-119.730885,0,29,Offer C,Yes,Yes,Yes,Fiber Optic,2.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,98.6,2933.2,0.0,0,3737.95,Churned,Competitor had better devices
8972-HJWNV,Female,75,Yes,0,Huron,36.217864,-120.080117,1,7,Offer E,Yes,Yes,Yes,Fiber Optic,12.0,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,84.55,646.85,0.0,0,796.86,Churned,Competitor made better offer
8988-ECPJR,Female,79,Yes,0,Van Nuys,34.17847,-118.459472,1,34,Offer C,Yes,Yes,Yes,Fiber Optic,15.0,No,Yes,No,No,No,Yes,Month-to-Month,Credit Card,79.6,2718.3,0.0,0,3596.86,Churned,Product dissatisfaction
9025-AOMKI,Female,42,No,0,Carpinteria,34.441398,-119.513163,0,6,Offer E,Yes,Yes,Yes,Fiber Optic,5.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,93.55,536.4,0.0,0,799.2,Churned,Moved
9053-JZFKV,Male,25,No,0,Redway,40.142256,-123.852927,0,67,Offer A,Yes,Yes,Yes,Fiber Optic,71.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,116.2,7752.3,0.0,0,10022.26,Churned,Don't know
